Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2016-06-02,15.520999908447266,15.552000045776367,15.33899974822998,15.491000175476074,46746000,15.47700023651123,,0.0028429069757482,0.0019973028485252,0.0117260589711254,-0.0019328479574865,,3,1,2,3,,
2016-06-03,16.57699966430664,16.600000381469727,16.1200008392334,16.256000518798828,82985000,15.491000175476074,,0.0701051885952348,0.0013875078499645,0.0275682472297592,-0.0193641281298318,,5,1,3,2,,
2016-06-06,16.34000015258789,16.393999099731445,16.101999282836914,16.284000396728516,34010000,16.256000518798828,,0.0051673001419951,0.0033047090966521,0.0145655365684487,-0.0034271576093287,,4,1,2,3,,
2016-06-07,16.333999633789062,16.594999313354492,16.2810001373291,16.483999252319336,32340000,16.284000396728516,,0.0030704517220837,0.0159789203757245,0.0032447347647984,0.0091832754924261,,3,3,1,4,,
2016-06-08,16.409000396728516,16.461999893188477,16.333999633789062,16.3700008392334,25620000,16.483999252319336,,-0.004549797318164,0.0032299040269709,0.0045707088260175,-0.0023767174448293,,3,1,1,3,,
2016-06-09,16.214000701904297,16.5049991607666,16.211999893188477,16.413999557495117,29143000,16.3700008392334,,-0.009529635267655,0.0179473569917958,0.0001234000634763,0.0123349480037539,,2,3,1,4,,
2016-06-10,16.216999053955078,16.29800033569336,16.0,16.082000732421875,26657000,16.413999557495117,,-0.0120019805562918,0.0049948379147574,0.0133809623613534,-0.00832449462962,,2,1,2,2,,
2016-06-13,16.013999938964844,16.225000381469727,15.96399974822998,16.000999450683594,21568000,16.082000732421875,,-0.0042283789553584,0.0131759987079481,0.0031222799378938,-0.0008118201780192,,3,2,1,3,,
2016-06-14,15.927000045776367,16.05299949645996,15.812999725341797,15.89900016784668,25669000,16.000999450683594,,-0.004624673923357,0.0079110598556824,0.0071576769075731,-0.0017580133012627,,3,2,2,3,,
2016-06-15,15.881999969482422,16.011999130249023,15.817999839782717,15.84000015258789,30884000,15.89900016784668,,-0.0010692621035779,0.008185314256164,0.0040297273531471,-0.0026444916871448,,3,2,1,3,,
